subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates,distance_to_avg
22,ghz,23,24,"{'measure': 23, 'cx': 22, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,73,"{'cx': 50, 'rz': 24, 'measure': 23, 'sx': 17, 'x': 1, 'barrier': 1}",127,26,"{'measure': 23, 'cx': 22, 'rz': 2, 'sx': 1, 'barrier': 1}",36.82971464019850
22,ae,5,24,"{'cx': 8, 'cp': 6, 'u': 5, 'measure': 5, 'u2': 4, 'u3': 4, 'h': 4, 'barrier': 1}",7,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",16,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",27,79,"{'rz': 48, 'cx': 30, 'sx': 26, 'measure': 5, 'x': 3, 'barrier': 1}",127,74,"{'rz': 45, 'cx': 28, 'sx': 24, 'measure': 5, 'barrier': 1}",36.82971464019850
22,dj,21,23,"{'u2': 21, 'h': 20, 'cx': 20, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,89,"{'rz': 86, 'cx': 51, 'sx': 48, 'measure': 20, 'x': 4, 'barrier': 1}",127,78,"{'rz': 74, 'cx': 50, 'sx': 42, 'measure': 20, 'x': 1, 'barrier': 1}",37.82971464019850
22,qpeexact,8,23,"{'cp': 28, 'h': 14, 'measure': 7, 'swap': 3, 'x': 1, 'barrier': 1}",-1,-1,{},16,156,"{'rz': 122, 'cx': 119, 'sx': 40, 'measure': 7, 'x': 4, 'barrier': 1}",27,157,"{'rz': 115, 'cx': 109, 'sx': 35, 'measure': 7, 'x': 6, 'barrier': 1}",127,154,"{'cx': 111, 'rz': 108, 'sx': 32, 'measure': 7, 'x': 6, 'barrier': 1}",37.82971464019850
22,ghz,20,21,"{'measure': 20, 'cx': 19, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,23,"{'measure': 20, 'cx': 19, 'rz': 2, 'sx': 1, 'barrier': 1}",127,23,"{'measure': 20, 'cx': 19, 'rz': 2, 'sx': 1, 'barrier': 1}",39.82971464019850
22,twolocalrandom,25,102,"{'cx': 900, 'ry': 100, 'measure': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,989,"{'cx': 2885, 'rz': 981, 'sx': 681, 'x': 51, 'measure': 25, 'barrier': 1}",127,841,"{'cx': 2714, 'rz': 767, 'sx': 549, 'x': 53, 'measure': 25, 'barrier': 1}",41.17028535980150
22,qftentangled,7,17,"{'cp': 21, 'h': 8, 'measure': 7, 'cx': 6, 'swap': 3, 'barrier': 1}",7,124,"{'cx': 103, 'rz': 79, 'sx': 24, 'measure': 7, 'x': 6, 'barrier': 1}",16,127,"{'cx': 114, 'rz': 81, 'sx': 20, 'measure': 7, 'x': 5, 'barrier': 1}",27,129,"{'cx': 108, 'rz': 77, 'sx': 20, 'measure': 7, 'x': 4, 'barrier': 1}",127,128,"{'cx': 114, 'rz': 80, 'sx': 20, 'measure': 7, 'x': 5, 'barrier': 1}",43.82971464019850
22,qpeexact,6,15,"{'cp': 14, 'h': 10, 'measure': 5, 'swap': 2, 'x': 1, 'barrier': 1}",7,85,"{'rz': 64, 'cx': 57, 'sx': 22, 'measure': 5, 'x': 3, 'barrier': 1}",16,78,"{'rz': 57, 'cx': 47, 'sx': 18, 'measure': 5, 'x': 2, 'barrier': 1}",27,77,"{'rz': 56, 'cx': 47, 'sx': 17, 'measure': 5, 'x': 3, 'barrier': 1}",127,77,"{'rz': 57, 'cx': 47, 'sx': 18, 'measure': 5, 'x': 2, 'barrier': 1}",45.82971464019850
22,su2random,3,14,"{'u3': 12, 'cx': 9, 'measure': 3, 'barrier': 1}",7,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",16,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",27,42,"{'rz': 31, 'sx': 27, 'cx': 15, 'measure': 3, 'x': 2, 'barrier': 1}",127,43,"{'rz': 30, 'sx': 27, 'cx': 17, 'measure': 3, 'barrier': 1}",46.82971464019850
22,dj,10,12,"{'u2': 13, 'cx': 9, 'measure': 9, 'h': 6, 'barrier': 1}",-1,-1,{},16,34,"{'rz': 37, 'sx': 21, 'cx': 16, 'measure': 9, 'x': 4, 'barrier': 1}",27,41,"{'rz': 37, 'sx': 22, 'cx': 18, 'measure': 9, 'x': 3, 'barrier': 1}",127,37,"{'rz': 33, 'cx': 25, 'sx': 19, 'measure': 9, 'barrier': 1}",48.82971464019850
22,dj,3,5,"{'u2': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",7,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",16,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",27,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",127,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",55.82971464019850
22,random,18,161,"{'cx': 196, 'u2': 106, 'cu1': 67, 'h': 56, 'u1': 50, 'u3': 38, 'ry': 26, 'rx': 21, 'measure': 18, 'cu3': 14, 'rzz': 14, 'rz': 13, 's': 12, 'tdg': 12, 't': 12, 'ccx': 11, 'cry': 10, 'swap': 10, 'ch': 9, 'cz': 8, 'sx': 7, 'crz': 7, 'x': 7, 'crx': 7, 'cp': 6, 'cy': 6, 'cswap': 5, 'u': 4, 'p': 4, 'rxx': 3, 'sxdg': 2, 'y': 2, 'z': 2, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1174,"{'cx': 2076, 'rz': 1303, 'sx': 630, 'x': 54, 'measure': 18, 'barrier': 1}",127,1135,"{'cx': 1954, 'rz': 1354, 'sx': 668, 'x': 45, 'measure': 18, 'barrier': 1}",100.17028535980100
23,qpeexact,24,65,"{'cp': 273, 'h': 46, 'measure': 23, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,751,"{'cx': 1480, 'rz': 1057, 'sx': 282, 'x': 39, 'measure': 23, 'barrier': 1}",127,903,"{'cx': 1467, 'rz': 1154, 'sx': 348, 'x': 50, 'measure': 23, 'barrier': 1}",4.17028535980149
23,realamprandom,16,66,"{'cx': 360, 'ry': 64, 'measure': 16, 'barrier': 1}",-1,-1,{},16,543,"{'cx': 1207, 'rz': 368, 'sx': 270, 'measure': 16, 'x': 7, 'barrier': 1}",27,505,"{'cx': 1099, 'rz': 428, 'sx': 314, 'x': 24, 'measure': 16, 'barrier': 1}",127,574,"{'cx': 1218, 'rz': 430, 'sx': 314, 'x': 17, 'measure': 16, 'barrier': 1}",5.17028535980149
23,qft,27,55,"{'cp': 351, 'h': 27, 'measure': 27, 'swap': 13, 'barrier': 1}",-1,-1,{},-1,-1,{},27,731,"{'cx': 1686, 'rz': 1229, 'sx': 337, 'x': 49, 'measure': 27, 'barrier': 1}",127,641,"{'cx': 1638, 'rz': 1290, 'sx': 403, 'x': 51, 'measure': 27, 'barrier': 1}",5.82971464019851
23,qftentangled,26,55,"{'cp': 325, 'h': 27, 'measure': 26, 'cx': 25, 'swap': 13, 'barrier': 1}",-1,-1,{},-1,-1,{},27,756,"{'cx': 1547, 'rz': 1216, 'sx': 451, 'x': 51, 'measure': 26, 'barrier': 1}",127,511,"{'cx': 1727, 'rz': 938, 'sx': 51, 'measure': 26, 'x': 5, 'barrier': 1}",5.82971464019851
23,qpeinexact,17,50,"{'cp': 136, 'h': 32, 'measure': 16, 'swap': 8, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,566,"{'cx': 742, 'rz': 518, 'sx': 123, 'x': 17, 'measure': 16, 'barrier': 1}",127,556,"{'cx': 740, 'rz': 596, 'sx': 185, 'x': 26, 'measure': 16, 'barrier': 1}",10.82971464019850
23,ae,13,72,"{'cp': 66, 'cx': 24, 'u': 13, 'measure': 13, 'u2': 12, 'u3': 12, 'h': 12, 'barrier': 1}",-1,-1,{},16,368,"{'rz': 346, 'cx': 288, 'sx': 147, 'measure': 13, 'x': 12, 'barrier': 1}",27,365,"{'rz': 346, 'cx': 300, 'sx': 146, 'measure': 13, 'x': 10, 'barrier': 1}",127,351,"{'rz': 378, 'cx': 275, 'sx': 167, 'measure': 13, 'x': 11, 'barrier': 1}",11.17028535980150
23,qft,24,49,"{'cp': 276, 'h': 24, 'measure': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,756,"{'cx': 1315, 'rz': 1150, 'sx': 440, 'x': 40, 'measure': 24, 'barrier': 1}",127,649,"{'cx': 1377, 'rz': 1014, 'sx': 264, 'x': 43, 'measure': 24, 'barrier': 1}",11.82971464019850
23,qftentangled,23,49,"{'cp': 253, 'h': 24, 'measure': 23, 'cx': 22, 'swap': 11, 'barrier': 1}",-1,-1,{},-1,-1,{},27,470,"{'cx': 1332, 'rz': 787, 'sx': 64, 'measure': 23, 'x': 9, 'barrier': 1}",127,541,"{'cx': 1319, 'rz': 896, 'sx': 168, 'measure': 23, 'x': 16, 'barrier': 1}",11.82971464019850
23,qpeinexact,16,47,"{'cp': 120, 'h': 30, 'measure': 15, 'swap': 7, 'x': 1, 'barrier': 1}",-1,-1,{},16,489,"{'cx': 652, 'rz': 506, 'sx': 152, 'x': 16, 'measure': 15, 'barrier': 1}",27,502,"{'cx': 636, 'rz': 503, 'sx': 147, 'x': 24, 'measure': 15, 'barrier': 1}",127,503,"{'cx': 587, 'rz': 494, 'sx': 142, 'x': 22, 'measure': 15, 'barrier': 1}",13.82971464019850
23,twolocalrandom,19,78,"{'cx': 513, 'ry': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,383,"{'cx': 1344, 'rz': 242, 'sx': 210, 'measure': 19, 'x': 6, 'barrier': 1}",127,724,"{'cx': 1638, 'rz': 563, 'sx': 420, 'x': 29, 'measure': 19, 'barrier': 1}",17.17028535980150
23,qpeinexact,27,80,"{'cp': 351, 'h': 52, 'measure': 26, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,920,"{'cx': 1853, 'rz': 1293, 'sx': 343, 'x': 49, 'measure': 26, 'barrier': 1}",127,938,"{'cx': 2032, 'rz': 1194, 'sx': 267, 'x': 41, 'measure': 26, 'barrier': 1}",19.17028535980150
23,qft,20,41,"{'cp': 190, 'h': 20, 'measure': 20, 'swap': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},27,504,"{'cx': 992, 'rz': 692, 'sx': 180, 'x': 27, 'measure': 20, 'barrier': 1}",127,476,"{'cx': 903, 'rz': 817, 'sx': 304, 'x': 38, 'measure': 20, 'barrier': 1}",19.82971464019850
23,twolocalrandom,9,38,"{'cx': 108, 'ry': 36, 'measure': 9, 'barrier': 1}",-1,-1,{},16,207,"{'cx': 278, 'rz': 139, 'sx': 113, 'measure': 9, 'x': 4, 'barrier': 1}",27,252,"{'cx': 284, 'rz': 191, 'sx': 150, 'measure': 9, 'x': 8, 'barrier': 1}",127,247,"{'cx': 297, 'rz': 156, 'sx': 125, 'measure': 9, 'x': 7, 'barrier': 1}",22.82971464019850
23,realamprandom,9,38,"{'cx': 108, 'ry': 36, 'measure': 9, 'barrier': 1}",-1,-1,{},16,278,"{'cx': 302, 'rz': 161, 'sx': 128, 'measure': 9, 'x': 6, 'barrier': 1}",27,245,"{'cx': 301, 'rz': 149, 'sx': 121, 'measure': 9, 'x': 4, 'barrier': 1}",127,210,"{'cx': 239, 'rz': 228, 'sx': 174, 'x': 9, 'measure': 9, 'barrier': 1}",22.82971464019850
23,qpeexact,11,32,"{'cp': 55, 'h': 20, 'measure': 10, 'swap': 5, 'x': 1, 'barrier': 1}",-1,-1,{},16,306,"{'cx': 284, 'rz': 223, 'sx': 68, 'x': 13, 'measure': 10, 'barrier': 1}",27,288,"{'cx': 285, 'rz': 210, 'sx': 51, 'measure': 10, 'x': 8, 'barrier': 1}",127,265,"{'cx': 260, 'rz': 215, 'sx': 60, 'measure': 10, 'x': 9, 'barrier': 1}",28.82971464019850
23,qft,13,27,"{'cp': 78, 'h': 13, 'measure': 13, 'swap': 6, 'barrier': 1}",-1,-1,{},16,275,"{'cx': 384, 'rz': 342, 'sx': 123, 'x': 17, 'measure': 13, 'barrier': 1}",27,303,"{'cx': 402, 'rz': 285, 'sx': 73, 'x': 13, 'measure': 13, 'barrier': 1}",127,295,"{'cx': 387, 'rz': 319, 'sx': 109, 'x': 15, 'measure': 13, 'barrier': 1}",33.82971464019850
23,random,5,25,"{'cx': 11, 'u2': 7, 'h': 6, 'measure': 5, 'u1': 3, 'rx': 3, 'ry': 3, 'cu1': 3, 'cu3': 3, 't': 2, 'p': 2, 'u3': 2, 'crx': 2, 'tdg': 1, 'rzz': 1, 'ccx': 1, 'cz': 1, 'swap': 1, 'z': 1, 'ch': 1, 'barrier': 1}",7,68,"{'rz': 79, 'sx': 50, 'cx': 34, 'measure': 5, 'x': 4, 'barrier': 1}",16,66,"{'rz': 77, 'sx': 51, 'cx': 34, 'measure': 5, 'x': 3, 'barrier': 1}",27,66,"{'rz': 78, 'sx': 50, 'cx': 34, 'measure': 5, 'x': 3, 'barrier': 1}",127,68,"{'rz': 78, 'sx': 51, 'cx': 34, 'measure': 5, 'x': 3, 'barrier': 1}",35.82971464019850
23,ghz,24,25,"{'measure': 24, 'cx': 23, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,65,"{'cx': 44, 'measure': 24, 'rz': 19, 'sx': 13, 'x': 1, 'barrier': 1}",127,27,"{'measure': 24, 'cx': 23, 'rz': 2, 'sx': 1, 'barrier': 1}",35.82971464019850
23,ghz,23,24,"{'measure': 23, 'cx': 22, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,73,"{'cx': 50, 'rz': 24, 'measure': 23, 'sx': 17, 'x': 1, 'barrier': 1}",127,26,"{'measure': 23, 'cx': 22, 'rz': 2, 'sx': 1, 'barrier': 1}",36.82971464019850
23,qft,11,23,"{'cp': 55, 'h': 11, 'measure': 11, 'swap': 5, 'barrier': 1}",-1,-1,{},16,196,"{'cx': 258, 'rz': 212, 'sx': 63, 'x': 12, 'measure': 11, 'barrier': 1}",27,225,"{'cx': 258, 'rz': 183, 'sx': 39, 'measure': 11, 'x': 8, 'barrier': 1}",127,245,"{'cx': 257, 'rz': 219, 'sx': 71, 'x': 11, 'measure': 11, 'barrier': 1}",37.82971464019850
23,dj,19,21,"{'u2': 21, 'cx': 18, 'measure': 18, 'h': 16, 'barrier': 1}",-1,-1,{},-1,-1,{},27,64,"{'rz': 65, 'cx': 42, 'sx': 38, 'measure': 18, 'x': 1, 'barrier': 1}",127,69,"{'rz': 70, 'sx': 41, 'cx': 40, 'measure': 18, 'x': 3, 'barrier': 1}",39.82971464019850
23,random,12,103,"{'cx': 83, 'u2': 46, 'cu1': 41, 'u1': 26, 'h': 23, 'ry': 17, 'u3': 12, 'measure': 12, 'cu3': 9, 'rx': 7, 'crz': 5, 'rz': 5, 'rzz': 5, 'ccx': 5, 's': 4, 'tdg': 4, 'swap': 4, 'x': 4, 'crx': 4, 'cry': 4, 't': 3, 'cp': 3, 'rxx': 3, 'p': 3, 'sx': 2, 'cy': 2, 'sxdg': 2, 'ch': 1, 'cswap': 1, 'cz': 1, 'barrier': 1}",-1,-1,{},16,498,"{'cx': 674, 'rz': 563, 'sx': 263, 'x': 27, 'measure': 12, 'barrier': 1}",27,497,"{'cx': 674, 'rz': 563, 'sx': 261, 'x': 32, 'measure': 12, 'barrier': 1}",127,504,"{'cx': 668, 'rz': 563, 'sx': 263, 'x': 29, 'measure': 12, 'barrier': 1}",42.17028535980150
23,twolocalrandom,26,106,"{'cx': 975, 'ry': 104, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1041,"{'cx': 3179, 'rz': 1080, 'sx': 746, 'x': 71, 'measure': 26, 'barrier': 1}",127,743,"{'cx': 2404, 'rz': 1799, 'sx': 1207, 'x': 135, 'measure': 26, 'barrier': 1}",45.17028535980150
23,twolocalrandom,3,14,"{'ry': 12, 'cx': 9, 'measure': 3, 'barrier': 1}",7,42,"{'rz': 28, 'sx': 25, 'cx': 17, 'measure': 3, 'x': 1, 'barrier': 1}",16,42,"{'sx': 27, 'rz': 27, 'cx': 17, 'measure': 3, 'x': 1, 'barrier': 1}",27,44,"{'sx': 24, 'rz': 24, 'cx': 19, 'measure': 3, 'barrier': 1}",127,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",46.82971464019850
23,dj,11,13,"{'u2': 15, 'cx': 10, 'measure': 10, 'h': 6, 'barrier': 1}",-1,-1,{},16,37,"{'rz': 40, 'sx': 22, 'cx': 20, 'measure': 10, 'x': 1, 'barrier': 1}",27,34,"{'rz': 38, 'sx': 22, 'cx': 20, 'measure': 10, 'x': 2, 'barrier': 1}",127,37,"{'rz': 37, 'cx': 24, 'sx': 22, 'measure': 10, 'x': 1, 'barrier': 1}",47.82971464019850
23,ghz,10,11,"{'measure': 10, 'cx': 9, 'h': 1, 'barrier': 1}",-1,-1,{},16,13,"{'measure': 10, 'cx': 9, 'rz': 2, 'sx': 1, 'barrier': 1}",27,13,"{'measure': 10, 'cx': 9, 'rz': 2, 'sx': 1, 'barrier': 1}",127,13,"{'measure': 10, 'cx': 9, 'rz': 2, 'sx': 1, 'barrier': 1}",49.82971464019850
24,qpeinexact,23,68,"{'cp': 253, 'h': 44, 'measure': 22, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,896,"{'cx': 1354, 'rz': 1082, 'sx': 330, 'x': 40, 'measure': 22, 'barrier': 1}",127,795,"{'cx': 1446, 'rz': 895, 'sx': 198, 'x': 29, 'measure': 22, 'barrier': 1}",7.17028535980149
24,qftentangled,25,53,"{'cp': 300, 'h': 26, 'measure': 25, 'cx': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,670,"{'cx': 1351, 'rz': 1340, 'sx': 554, 'x': 57, 'measure': 25, 'barrier': 1}",127,484,"{'cx': 1538, 'rz': 931, 'sx': 74, 'measure': 25, 'x': 3, 'barrier': 1}",7.82971464019851
24,random,8,50,"{'cx': 33, 'u2': 20, 'cu1': 15, 'u1': 11, 'h': 11, 'u3': 11, 'ry': 9, 'measure': 8, 'rx': 7, 'rzz': 5, 'tdg': 3, 's': 3, 'cu3': 2, 't': 2, 'sdg': 1, 'ccx': 1, 'crx': 1, 'cy': 1, 'ch': 1, 'cz': 1, 'sx': 1, 'rxx': 1, 'x': 1, 'rz': 1, 'swap': 1, 'p': 1, 'barrier': 1}",-1,-1,{},16,193,"{'rz': 206, 'cx': 166, 'sx': 110, 'x': 9, 'measure': 8, 'barrier': 1}",27,226,"{'rz': 195, 'cx': 169, 'sx': 100, 'x': 10, 'measure': 8, 'barrier': 1}",127,225,"{'rz': 196, 'cx': 169, 'sx': 100, 'x': 10, 'measure': 8, 'barrier': 1}",10.82971464019850
24,ae,13,72,"{'cp': 66, 'cx': 24, 'u': 13, 'measure': 13, 'u2': 12, 'u3': 12, 'h': 12, 'barrier': 1}",-1,-1,{},16,368,"{'rz': 346, 'cx': 288, 'sx': 147, 'measure': 13, 'x': 12, 'barrier': 1}",27,365,"{'rz': 346, 'cx': 300, 'sx': 146, 'measure': 13, 'x': 10, 'barrier': 1}",127,351,"{'rz': 378, 'cx': 275, 'sx': 167, 'measure': 13, 'x': 11, 'barrier': 1}",11.17028535980150
24,ae,9,48,"{'cp': 28, 'cx': 16, 'u': 9, 'measure': 9, 'u2': 8, 'u3': 8, 'h': 8, 'barrier': 1}",-1,-1,{},16,197,"{'rz': 163, 'cx': 128, 'sx': 75, 'measure': 9, 'x': 7, 'barrier': 1}",27,201,"{'rz': 164, 'cx': 119, 'sx': 81, 'measure': 9, 'x': 6, 'barrier': 1}",127,207,"{'rz': 172, 'cx': 119, 'sx': 81, 'x': 9, 'measure': 9, 'barrier': 1}",12.82971464019850
24,twolocalrandom,18,74,"{'cx': 459, 'ry': 72, 'measure': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,414,"{'cx': 1060, 'rz': 708, 'sx': 486, 'x': 39, 'measure': 18, 'barrier': 1}",127,643,"{'cx': 1429, 'rz': 521, 'sx': 377, 'x': 26, 'measure': 18, 'barrier': 1}",13.17028535980150
24,qpeinexact,16,47,"{'cp': 120, 'h': 30, 'measure': 15, 'swap': 7, 'x': 1, 'barrier': 1}",-1,-1,{},16,489,"{'cx': 652, 'rz': 506, 'sx': 152, 'x': 16, 'measure': 15, 'barrier': 1}",27,502,"{'cx': 636, 'rz': 503, 'sx': 147, 'x': 24, 'measure': 15, 'barrier': 1}",127,503,"{'cx': 587, 'rz': 494, 'sx': 142, 'x': 22, 'measure': 15, 'barrier': 1}",13.82971464019850
24,realamprandom,20,82,"{'cx': 570, 'ry': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,487,"{'cx': 1316, 'rz': 868, 'sx': 606, 'x': 56, 'measure': 20, 'barrier': 1}",127,681,"{'cx': 1819, 'rz': 593, 'sx': 430, 'x': 23, 'measure': 20, 'barrier': 1}",21.17028535980150
24,su2random,9,38,"{'cx': 108, 'u3': 36, 'measure': 9, 'barrier': 1}",-1,-1,{},16,229,"{'cx': 279, 'rz': 177, 'sx': 139, 'measure': 9, 'x': 3, 'barrier': 1}",27,261,"{'cx': 310, 'rz': 168, 'sx': 134, 'measure': 9, 'x': 5, 'barrier': 1}",127,217,"{'cx': 292, 'rz': 142, 'sx': 120, 'measure': 9, 'x': 1, 'barrier': 1}",22.82971464019850
24,ae,15,84,"{'cp': 91, 'cx': 28, 'u': 15, 'measure': 15, 'u2': 14, 'u3': 14, 'h': 14, 'barrier': 1}",-1,-1,{},16,421,"{'rz': 479, 'cx': 397, 'sx': 192, 'x': 18, 'measure': 15, 'barrier': 1}",27,478,"{'rz': 431, 'cx': 427, 'sx': 165, 'x': 17, 'measure': 15, 'barrier': 1}",127,454,"{'rz': 463, 'cx': 419, 'sx': 183, 'measure': 15, 'x': 13, 'barrier': 1}",23.17028535980150
24,qft,17,35,"{'cp': 136, 'h': 17, 'measure': 17, 'swap': 8, 'barrier': 1}",-1,-1,{},-1,-1,{},27,425,"{'cx': 683, 'rz': 576, 'sx': 197, 'x': 34, 'measure': 17, 'barrier': 1}",127,404,"{'cx': 638, 'rz': 593, 'sx': 235, 'x': 36, 'measure': 17, 'barrier': 1}",25.82971464019850
24,su2random,22,90,"{'cx': 693, 'u3': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,614,"{'cx': 1598, 'rz': 1541, 'sx': 1047, 'x': 80, 'measure': 22, 'barrier': 1}",127,543,"{'cx': 2141, 'rz': 182, 'sx': 179, 'measure': 22, 'x': 1, 'barrier': 1}",29.17028535980150
24,su2random,7,30,"{'cx': 63, 'u3': 28, 'measure': 7, 'barrier': 1}",7,158,"{'cx': 141, 'rz': 119, 'sx': 88, 'measure': 7, 'x': 5, 'barrier': 1}",16,164,"{'cx': 153, 'rz': 118, 'sx': 90, 'measure': 7, 'x': 3, 'barrier': 1}",27,169,"{'cx': 157, 'rz': 117, 'sx': 93, 'measure': 7, 'x': 6, 'barrier': 1}",127,190,"{'cx': 154, 'rz': 153, 'sx': 115, 'measure': 7, 'x': 6, 'barrier': 1}",30.82971464019850
24,qftentangled,13,29,"{'cp': 78, 'h': 14, 'measure': 13, 'cx': 12, 'swap': 6, 'barrier': 1}",-1,-1,{},16,244,"{'cx': 405, 'rz': 293, 'sx': 62, 'measure': 13, 'x': 10, 'barrier': 1}",27,329,"{'cx': 421, 'rz': 325, 'sx': 114, 'measure': 13, 'x': 12, 'barrier': 1}",127,323,"{'cx': 427, 'rz': 310, 'sx': 90, 'x': 21, 'measure': 13, 'barrier': 1}",31.82971464019850
24,ghz,26,27,"{'measure': 26, 'cx': 25, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,69,"{'cx': 36, 'rz': 31, 'measure': 26, 'sx': 21, 'x': 1, 'barrier': 1}",127,29,"{'measure': 26, 'cx': 25, 'rz': 2, 'sx': 1, 'barrier': 1}",33.82971464019850
24,dj,25,27,"{'h': 26, 'cx': 24, 'measure': 24, 'u2': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,106,"{'rz': 93, 'cx': 76, 'sx': 53, 'measure': 24, 'x': 6, 'barrier': 1}",127,113,"{'rz': 95, 'cx': 72, 'sx': 53, 'measure': 24, 'x': 7, 'barrier': 1}",33.82971464019850
24,qpeexact,10,25,"{'cp': 43, 'h': 18, 'measure': 9, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,215,"{'cx': 212, 'rz': 169, 'sx': 44, 'measure': 9, 'x': 7, 'barrier': 1}",27,204,"{'cx': 198, 'rz': 172, 'sx': 48, 'measure': 9, 'x': 8, 'barrier': 1}",127,210,"{'cx': 207, 'rz': 173, 'sx': 49, 'measure': 9, 'x': 8, 'barrier': 1}",35.82971464019850
24,twolocalrandom,24,98,"{'cx': 828, 'ry': 96, 'measure': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},27,938,"{'cx': 2768, 'rz': 857, 'sx': 591, 'x': 51, 'measure': 24, 'barrier': 1}",127,972,"{'cx': 2823, 'rz': 814, 'sx': 588, 'x': 29, 'measure': 24, 'barrier': 1}",37.17028535980150
24,qpeexact,8,23,"{'cp': 28, 'h': 14, 'measure': 7, 'swap': 3, 'x': 1, 'barrier': 1}",-1,-1,{},16,156,"{'rz': 122, 'cx': 119, 'sx': 40, 'measure': 7, 'x': 4, 'barrier': 1}",27,157,"{'rz': 115, 'cx': 109, 'sx': 35, 'measure': 7, 'x': 6, 'barrier': 1}",127,154,"{'cx': 111, 'rz': 108, 'sx': 32, 'measure': 7, 'x': 6, 'barrier': 1}",37.82971464019850
24,random,12,103,"{'cx': 83, 'u2': 46, 'cu1': 41, 'u1': 26, 'h': 23, 'ry': 17, 'u3': 12, 'measure': 12, 'cu3': 9, 'rx': 7, 'crz': 5, 'rz': 5, 'rzz': 5, 'ccx': 5, 's': 4, 'tdg': 4, 'swap': 4, 'x': 4, 'crx': 4, 'cry': 4, 't': 3, 'cp': 3, 'rxx': 3, 'p': 3, 'sx': 2, 'cy': 2, 'sxdg': 2, 'ch': 1, 'cswap': 1, 'cz': 1, 'barrier': 1}",-1,-1,{},16,498,"{'cx': 674, 'rz': 563, 'sx': 263, 'x': 27, 'measure': 12, 'barrier': 1}",27,497,"{'cx': 674, 'rz': 563, 'sx': 261, 'x': 32, 'measure': 12, 'barrier': 1}",127,504,"{'cx': 668, 'rz': 563, 'sx': 263, 'x': 29, 'measure': 12, 'barrier': 1}",42.17028535980150
24,su2random,26,106,"{'cx': 975, 'u3': 104, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1222,"{'cx': 3435, 'rz': 1164, 'sx': 813, 'x': 54, 'measure': 26, 'barrier': 1}",127,944,"{'cx': 2935, 'rz': 1128, 'sx': 785, 'x': 61, 'measure': 26, 'barrier': 1}",45.17028535980150
24,ghz,14,15,"{'measure': 14, 'cx': 13, 'h': 1, 'barrier': 1}",-1,-1,{},16,28,"{'cx': 17, 'measure': 14, 'rz': 9, 'sx': 5, 'barrier': 1}",27,17,"{'measure': 14, 'cx': 13, 'rz': 2, 'sx': 1, 'barrier': 1}",127,17,"{'measure': 14, 'cx': 13, 'rz': 2, 'sx': 1, 'barrier': 1}",45.82971464019850
